292.4,1.390003752,1.161004061
292.8028348,1.387633743,1.15166738
293.2056696,1.385263734,1.142330699
293.6085044,1.382893726,1.132994018
294.0113392,1.380523717,1.123657337
294.414174,1.378153709,1.114320656
294.8170088,1.3757837,1.104983976
295.2198436,1.373413692,1.095647295
295.6226784,1.371043683,1.086310614
296.0255132,1.368673675,1.076973933
296.428348,1.366303666,1.067637252
296.8311828,1.363933658,1.058300571
297.2340176,1.361563649,1.04896389
297.6368524,1.359193641,1.03962721
298.0396872,1.356823632,1.030290529
298.442522,1.354453623,1.020953848
298.8453568,1.352083615,1.011617167
299.2481916,1.349713606,1.002280486
299.6510264,1.347343598,0.992943805
300.0538612,1.344973589,0.983607124
300.456696,1.342603581,0.974270444
300.8595308,1.340233572,0.964933763
301.2623656,1.332230893,0.951128801
301.6652004,1.323599155,0.93682482
302.0680352,1.314967416,0.922520839
302.47087,1.306335677,0.908216857
302.8737048,1.297703938,0.893912876
303.2765396,1.2890722,0.879608894
303.6793744,1.280440461,0.865304913
304.0822092,1.271808722,0.851000931
304.485044,1.263176983,0.83669695
304.8878788,1.254545245,0.822392968
305.2907136,1.245913506,0.808088987
305.6935484,1.237281767,0.793785005
306.0963832,1.228650028,0.779481024
306.499218,1.22001829,0.765177043
306.9020528,1.211386551,0.750873061
307.3048876,1.202754812,0.73656908
307.7077224,1.194123073,0.722265098
308.1105572,1.185491334,0.707961117
308.513392,1.176859596,0.693657135
308.9162268,1.168227857,0.679353154
309.3190616,1.159596118,0.665049172
309.7218964,1.150964379,0.650745191
310.1247312,1.142332641,0.636441209
310.527566,1.133700902,0.622137228
310.9304008,1.122405126,0.610693428
311.3332356,1.109115562,0.601390213
311.7360704,1.095825997,0.592086999
312.1389052,1.082536433,0.582783784
312.54174,1.069246868,0.57348057
312.9445748,1.055957303,0.564177355
313.3474096,1.042667739,0.554874141
313.7502444,1.029378174,0.545570926
314.1530792,1.01608861,0.536267712
314.555914,1.002799045,0.526964497
314.9587488,0.98950948,0.517661282
315.3615836,0.976219916,0.508358068
315.7644184,0.962930351,0.499054853
316.1672532,0.949640787,0.489751639
316.570088,0.936351222,0.480448424
316.9729228,0.923061657,0.47114521
317.3757576,0.909772093,0.461841995
317.7785924,0.896482528,0.452538781
318.1814272,0.883192964,0.443235566
318.584262,0.869903399,0.433932351
318.9870968,0.856613834,0.424629137
319.3899316,0.84332427,0.415325922
319.7927664,0.830034705,0.406022708
320.1956012,0.816745141,0.396719493
320.598436,0.798560614,0.399811338
321.0012708,0.775334034,0.415670704
321.4041056,0.752107455,0.43153007
321.8069404,0.728880876,0.447389436
322.2097752,0.705654297,0.463248802
322.61261,0.682427717,0.479108169
323.0154448,0.659201138,0.494967535
323.4182796,0.635974559,0.510826901
323.8211144,0.612747979,0.526686267
324.2239492,0.5895214,0.542545633
324.626784,0.566294821,0.558404999
325.0296188,0.543068242,0.574264366
325.4324536,0.519841662,0.590123732
325.8352884,0.496615083,0.605983098
326.2381232,0.473388504,0.621842464
326.640958,0.450161925,0.63770183
327.0437928,0.426935345,0.653561196
327.4466276,0.403708766,0.669420562
327.8494624,0.380482187,0.685279929
328.2522972,0.357255608,0.701139295
328.655132,0.334029028,0.716998661
329.0579668,0.310802449,0.732858027
329.4608016,0.28757587,0.748717393
329.8636364,0.26434929,0.764576759
330.2664712,0.241122711,0.780436126
330.669306,0.217896132,0.796295492
331.0721408,0.194669553,0.812154858
331.4749756,0.171442973,0.828014224
331.8778104,0.168969657,0.839750397
332.2806452,0.167870943,0.851213468
332.68348,0.166772229,0.862676538
333.0863148,0.165673514,0.874139609
333.4891496,0.1645748,0.88560268
333.8919844,0.163476085,0.897065751
334.2948192,0.162377371,0.908528822
334.697654,0.161278656,0.919991893
335.1004888,0.160179942,0.931454964
335.5033236,0.159081228,0.942918035
335.9061584,0.157982513,0.954381106
336.3089932,0.156883799,0.965844177
336.711828,0.155785084,0.977307248
337.1146628,0.15468637,0.988770319
337.5174976,0.153587655,1.00023339
337.9203324,0.152488941,1.011696461
338.3231672,0.151390227,1.023159532
338.726002,0.150291512,1.034622603
339.1288368,0.149192798,1.046085674
339.5316716,0.148094083,1.057548745
339.9345064,0.146995369,1.069011816
340.3373412,0.145896654,1.080474887
340.740176,0.14479794,1.091937958
341.1430108,0.143699226,1.103401029
341.5458456,0.142600511,1.1148641
341.9486804,0.141501797,1.126327171
342.3515152,0.140403082,1.137790242
342.75435,0.139128544,1.148037277
343.1571848,0.137751364,1.157574414
343.5600196,0.136374183,1.16711155
343.9628543,0.134997002,1.176648686
344.3656891,0.133619822,1.186185822
344.7685239,0.132242641,1.195722958
345.1713587,0.130865461,1.205260094
345.5741935,0.12948828,1.21479723
345.9770283,0.128111099,1.224334366
346.3798631,0.126733919,1.233871502
346.7826979,0.125356738,1.243408639
347.1855327,0.123979557,1.252945775
347.5883675,0.122602377,1.262482911
347.9912023,0.121225196,1.272020047
348.3940371,0.119848016,1.281557183
348.7968719,0.118470835,1.291094319
349.1997067,0.117093654,1.300631455
349.6025415,0.115716474,1.310168591
350.0053763,0.114339293,1.319705728
350.4082111,0.112962112,1.329242864
350.8110459,0.111584932,1.33878
351.2138807,0.110207751,1.348317136
351.6167155,0.108830571,1.357854272
